,Date,Location,Operator,Route,Type,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Ground,Summary,Year
4721,2009-02-08,"Ampisibil Village, Indonesia",Merpati Nusantara Airlines,Jayapura - Oksibil,de Havilland Canada DHC-6 Twin Otter 300,16,13,3,16,13,3,0,"Contact was lost with the aircraft 15 minutes after taking off. Debris was found in the Bintang mountains at an elevation of 9,300 feet. The crew did not maintain visual flight procedures when flying below lowest safe altitude, and the aircraft was flown into cloud in the vicinity of gap north west of Oksibil. The accident was consistent with controlled flight into terrain.",2009
4758,2010-09-08,"Near Dillingham, Alaska",GCI Communications Corp.,Lake Nerka - Nushagak River,de Havilland Canada DH-3T Otter,9,8,1,5,4,1,0,"The floatplane, carrying passengers to a fishing site crashed into a brush and rock covered mountainside in light rain and fog. Former Alaska U.S. Senator, Ted Stevens, was among those killed.The NTSB found the probable cause to be the pilot’s temporary unresponsiveness for reasons that could not be established from the available information. There was no mechanical problem with the plane and that weather was not likely a factor in the crash.",2010
4770,2010-12-10,"Near Kabul, Afghanistan",National Air Cargo,Bagram AB - Kabul,Lockheed L-100 Hercules,8,0,8,8,0,8,0,The cargo plane crashed into a mountainside about 18 miles east of Kabul Airport.,2010
4772,2010-04-11,"Near Guasimal, Cuba",Aerocaribbean,Santiago de Cuba- Havana,ATR-72-212,68,61,7,68,61,7,0,"While the plane was en route, the pilot radioed an emergency message. Contact was lost and the plane crashed into mountainous terrain. All 61 passenger and 7 crew were killed.Icing  in combination with crew errors in handling the situation.",2010
4777,2010-12-15,"Palunge Hill, Nepal",Tara Air,Lamidanda - Kathmandu,de Havilland Canada DHC-6 Twin Otter,22,19,3,22,19,3,0,The plane crashed into Palunge Hill after its right wing clipped the mountaintop while en route.,2010
4790,2011-06-07,"Near Bagram Air Base, Afghanistan",Silk Way Airlines,"Baku, Azerbaijan - Bagram Air Base, Afghanistan",Ilyushin76TD,9,0,9,9,0,9,0,"While flying at 12,500 feet, the cargo plane crashed into a mountain peak, exploded and burned about 15 miles from Bagram. The aircraft was loaded with fuel for the International Security Assistance Force in Afghanistan.",2011
4807,2011-09-29,"Near Bohorok, Indonesia",Nusantara Buana Air,Medan - Kutacane,CASA NC-212 Aviocar 200,18,14,4,18,14,4,0,"Contact with the plane was lost 10 minutes after taking off from Medan. Wreckage was located near Bohorok, on the slope of a mountain 6,100 feet high. VFR flight into IMC conditions. Lack of crew coordination.",2011
4810,2011-10-11,"Near Kilohana, Molokai, Hawaii",Blue Hawaiian Helicopter,Sightseeing,Eurocopter EC-130 B4,5,4,1,5,4,1,0,"The sightseeing helicopter, on a tourist excursion of West Maui and Molokai, slammed into a mountainside and burst into flames while flying in heavy rain and winds. The pilot's failure to maintain clearance from mountainous terrain while operating in marginal weather conditions which resulted in impact of the horizontal stabilizer and lower forward portion of the Fenestron with he ground and or vegetation.",2011
4812,2011-07-12,"Near Henderson, Nevada",Sundance Helicopters Inc.,Sightseeing,Aerospatiale AS-350 B2 Ecureuil,5,4,1,5,4,1,0,"The touring helicopter on a sightseeing flight of the Las Vegas Strip and Hoover Dam, crashed into a mountainside between Lake Mead and Henderson.say Critical steering hardware was disconnected, and the bolt and other tiny parts that should have secured it weren't found on the scene. Records show the mechanism was overhauled the day before but passed multiple inspections on the day of the crash. Inadequate maintenance of the helicopter, including the improper reuse of a degraded self-locking nut, the improper or lack of installation of a split pin and inadequate post maintenance inspections which resulted in the in-flight separation of the servo control input rod from the fore/aft servo and rendering the helicopter uncontrollable.",2011
4820,2012-09-05,"Near Cidahu, Indonesia",Sukhoi,Demonstration flight,Sukhoi Superjet 100-95,45,39,6,45,39,6,0,"The Russian jet crashed on the slopes of Mount Salak at an elevation of 5,200 ft. The airliner was conducting a demonstration flight to prospective customers. The last radio contact with the flight was at 15:30 when the crew requested a descent from 10,000ft to 6,000ft. Soon after requesting a turn, they flew into the mountain. All 37passengers, 6 crew and 2 Sukhoi officials were killed. Pilot error. The TAWS had sent a 'terrain ahead' warning , followed by six 'avoid terrain' warnings before the crash. The pilot in command switched the TAWS off, assuming there was a database problem. In addition, the flight crew were distracted by a customer in the cockpit and failed to complete a planned turn. Due to inadequate maps, briefing, and low clouds, the crew did not know there were mountains in the area.",2012
4828,2012-08-19,"Talodi, Sudan",Alfa Airlines,Khartoum - Talodi,Antonov An-26-100,32,26,6,32,26,6,0,"After an aborted landing, the plane flew into a slope of the Nuba mountains while on approach and attempting to land at Talodi air strip. There was a dust storm in the area at the time. All 26 passengers and crew of 6 were killed including 2 Sudanese ministers.",2012
4867,2014-02-16,"Sandhikhark, Nepal",Nepal Airlines,Kathmandu - Pokhara - Jumla,de Havilland Canada DHC-6 Twin Otter 300,18,15,3,18,15,3,0,"The passenger plane crashed into a snow covered mountain and burst into flames while en route from Pokhara to Jamia. Weather was poor at the time of the accident. The PIC lost situation awareness while cruising in IMC, causing the aircraft to collide with terrain.",2014
4873,2014-08-05,"Near San Vicente del Caguan, Colombia",Alisansa Colombia,Villavicencio - Florencia,Douglas DC-3C,6,0,6,6,0,6,0,The Cargo plane sruck the side of a mountain about 25 miles north of San Vicente del Caguán while en route. The accident was the result of a controlled flight into terrain. The crew failed to evaluate properly the risks and the danger of poor weather conditions and decided to perform the flight in VFR mode.,2014
4882,2014-08-30,"Tamanraset, Algeria",Ukraine Air Alliance,Glascow -Tamanraset - Equitorial Guinea,Antonov An-12BK,7,5,2,7,5,2,0,"The cargo plane crashed in the mountainous southeastern region of Algereia, 15 km south of the airport, shortly after taking off.",2014
4886,2014-12-28,"Near Uvira, Congo",Air Sirin,"Bujumbura, Burundi - Pointe Noire, Congo",Antonov An-26,6,0,6,6,0,6,0,The cargo plane impacted a mountainside while en route.,2014
4891,2015-03-24,"Near Digne-Les-Bains, France",Germanwings,"Barcelona, Spain - Dusseldorf, Germany",Airbus A320-211,150,144,6,150,144,6,0,"The jetliner crashed in a remote mountainous area of southern France. The plane was obliterated with no wreckage larger than a small car. According to a flight tracker, the plane fell from 38,000 ft. to 11,400 ft. in eight minutes. The aircraft impacted the ground at a high rate of speed. The copilot locked the captain out of the cockpit and deliberately put the plane into a controlled descent until it impacted the ground.",2015
4896,2015-08-16,"Tangok mountain, Papua",Trigana Air Service,Jayapura- Oksibil,ATR 42-300,54,49,5,54,49,5,0,"The passenger plane crashed into Tangok mountain located in a remote area of Papua's eastern most provence. There was no distress call from the aircraft. High winds and heavy rain was reported in the accident area. The deviation from the visual approach guidance in visual flight rules without considering the weather and terrain condition, with no or limited visual reference to the terrain resulted in the aircraft flew to terrain.",2015
4901,2015-10-31,"Near Ilaga, Indonesia",Trigana Air Service,Timik - Ilaga,de Havilland DCH-4T Caribou,4,0,4,4,0,4,0,"The cargo plane carrying construction materials, hit the slope of a mountain in Iiaga Pass, 12 km south of Ilaga airport and disintegrated upon impact.",2015
4908,2016-02-24,"Dana, Nepal",Tara Air,Pokhara - Jomsom,de Havilland DHC-6 Twin Otter 400,23,20,3,23,20,3,0,"The plane crashed in the mountainous northern region of Nepal half-way through a 20 minute flight to Jomsom. The plane was relatively new. There was wind and dense fog at the time of the accident. It was determined that the crew deviated from the prescribed route to the left while descending to Jomsom due to the presence of clouds in the area. In doing so, the aircraft descended to 10,000 feet in clouds while flying under visual flight rules (VFR). When the GPWS warning sounded, the crew failed to react immediately and the aircraft hit a cliff at the altitude of 10,700 feet before coming to rest at the altitude of 10,982 feet.",2016
4909,2016-02-26,"250 miles northwest of Kathmandu, Nepal",Kasthamandap Airlines,Nepalganj - Jumla,PAC 750XL,11,9,2,2,0,2,0,The plane went into a steep descent and crashed onto a field in the mountains of the Kalikot district. The plane was reported to be trying to make an emergency landing. Both the pilot and copilot were killed and nine passengers were injured.,2016
4923,2016-11-28,"Near La Union, Colombia",LAMIA Bolivia,"Santa Cruz, Bolivia - Medellin,Colombia",Avro RJ-85,77,68,9,71,64,7,0,"The crew of the chartered passenger jet declared an emergency as it approached La Union, reporting they ran out of fuel and had an electrical failure. Soon after the plane impacted mountainous terrain approximately 22 miles south of Medellin. Members of the Brazilian Chapecoense soccer team were among those killed. Among the errors made which caused the crash were the decisions to let the plane take off without enough fuel to make the flight safely and then to not stop midway to refuel. The pilot also did not report the plane's emergency until it was too late. In addition, as the fuel was running out, they extended the flaps and gear just before the engines stopped, but this caused enough drag that they could no longer glide to the airport. Since the captain was part owner of the small airline, he was motivated to cut fuel costs because the company was in financial trouble.",2016
4925,2016-07-12,"Near Havlien, Pakistan",Pakistan International Airlines,Chitral - Islamabad,ATR-42-500,48,42,6,48,42,6,0,"While en route, the crew made a mayday call reporting they lost one of two engines. Contact was lost and the plane soon after crashed into mountains near Abbottabad and Havelian.  Fracture of a turbine blade consequent to one procedure anomaly of PIA maintenance.",2016
4950,2018-11-03,"81 miles SW o fShahre Kurd, Iran",Mc Aviation,Sharjar - Istanbul,Canadair CL-600-2B16 Challenger 604,11,8,3,11,8,3,0,"While enr oute, the aiircraft impacted the side of a mountain. Before reaching altitude, the left and right airspeed indicators began to diverge by more than 10 knots. The left  airspeed indicator showed an increase while the right hand airspeed indicator showed a decrease. Insufficient operational prerequisites for the management of erratic airspeed indication by the cockpit crew.",2018
4956,2018-05-06,"Near Njabini, Kenya",Fly SAX,Kitale - Nairobi,Cessna 208B Grand Carivan,10,8,2,10,8,2,0,"While en route, the aircraft impacted a mountainside. The flight crew's inadequate flight planning and the decision to fly instrument flight rules (IFR) at an altitude below the published Minimum Sector Altitude and their failure to perform an immediate escape maneuver following TAWS alert, which resulted in controlled flight into terrain.",2018
4958,2018-04-08,"Flims, Switzerland",Ju Air,Locorno - Dubendorf,Junkers JU-52,20,17,3,20,17,3,1,"The vintage aircraft crashed onto Piz Segnas mountain while on a sightseeing flight. The plane plunged almost vertically at high speed and crashed at an elevation of 8,000 ft.",2018
4986,2021-03-28,"Near Butte, Alaska",Soloy Helicopters,Sightseeing Charter,Eurocopter AS350B3 Ecureuil,6,5,1,5,4,1,0,"The sightseeing helicopter crashed after missing the top of a 6,000 ft mountain by just 10 - 15 ft. The crash site was near Knik glacier. The pilot, and four others were killed including Czech billionaire Petr Kellner.",2021
